lru-config2,lime-config2,lime_10ts-config2,lime_14ts-config2,lime_18ts-config2,lime_22ts-config2,lime_26ts-config2,lime_30ts-config2,lime_4ts-config2,lime_ht_16-config2,lime_ht_160-config2,lime_ht_192-config2,lime_ht_32-config2,lime_ht_64-config2,lime_ht_96-config2,lime_pat30-config2,lime_pc10-config2,lime_pc12-config2,lime_pc14-config2,lime_pc18-config2,lime_pc20-config2,lime_pc22-config2,multp-config2,red-config2,red_1_52-config2,red_259-config2,red_268-config2,red_2_60-config2,red_4_66-config2,red_5_69-config2,red_ad-config2,red_ah-config2,red_aq-config2,red_aqp-config2,red_ld-config2,red_lh-config2,red_lq-config2,red_lqp-config2,red_sw3-config2,red_sw4-config2,red_sw5-config2,ship_pp-config2
leslie3d_1186B,16033.0,8505.0,8536.0,8535.0,8485.0,8535.0,8534.0,8534.0,8536.0,10402.0,8506.0,8506.0,8461.0,8486.0,8495.0,8508.0,8508.0,8505.0,8505.0,8505.0,8505.0,8505.0,12338.0,4968.0,4566.0,5458.0,7474.0,4842.0,5013.0,5034.0,7707.0,5958.0,6486.0,8254.0,7153.0,5707.0,2452.0,8254.0,8139.0,8132.0,7356.0,1166.0
omnetpp_17B,425.0,258.0,269.0,252.0,253.0,255.0,266.0,271.0,264.0,228.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,341.0,257.0,238.0,430.0,247.0,256.0,236.0,236.0,430.0,217.0,214.0,430.0,430.0,222.0,214.0,430.0,430.0,430.0,430.0,254.0
zeusmp_600B,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0,5942.0
gcc_56B,548.0,678.0,677.0,651.0,676.0,691.0,714.0,734.0,711.0,723.0,673.0,670.0,714.0,694.0,684.0,681.0,681.0,678.0,678.0,678.0,678.0,678.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0
perlbench_53B,1743.0,1688.0,1688.0,1688.0,1688.0,1688.0,1688.0,1688.0,1688.0,1687.0,1688.0,1688.0,1688.0,1688.0,1688.0,1687.0,1687.0,1688.0,1688.0,1688.0,1688.0,1688.0,2325.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1702.0,1689.0,1702.0,1702.0,1702.0,1699.0,1702.0,1702.0,1702.0,1702.0,1698.0
cactusADM_734B,31185.0,31344.0,31344.0,31344.0,31344.0,31344.0,31344.0,31344.0,31344.0,31348.0,31344.0,31344.0,31344.0,31344.0,31344.0,31344.0,31344.0,31344.0,31344.0,31344.0,31344.0,31344.0,29540.0,31185.0,31185.0,31185.0,31171.0,31185.0,31185.0,31185.0,31185.0,30792.0,28736.0,31185.0,31185.0,30891.0,29365.0,31185.0,31185.0,31127.0,31141.0,29577.0
lbm_94B,248677.0,237739.0,237140.0,233971.0,240381.0,241142.0,233735.0,232343.0,239808.0,226154.0,246776.0,247595.0,218625.0,214740.0,227206.0,237739.0,237739.0,237739.0,237739.0,237739.0,237739.0,237739.0,228346.0,222771.0,222117.0,244064.0,240178.0,222025.0,220890.0,221393.0,245186.0,220702.0,224301.0,247729.0,244830.0,220699.0,222940.0,247151.0,247280.0,247454.0,247577.0,215743.0
mcf_46B,14188.0,9819.0,9365.0,9872.0,10100.0,10150.0,9492.0,9974.0,9281.0,8428.0,9709.0,9927.0,9818.0,9852.0,9784.0,9825.0,9825.0,9819.0,9819.0,9819.0,9819.0,9819.0,8503.0,14134.0,13704.0,14556.0,14564.0,13858.0,13541.0,13246.0,13361.0,13662.0,14702.0,14562.0,13310.0,13770.0,14511.0,14539.0,14558.0,13956.0,14557.0,13956.0
calculix_3812B,6035.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10169.0,10531.0,6035.0,6035.0,6035.0,6035.0,6035.0,6035.0,6035.0,6035.0,6035.0,6980.0,6035.0,6035.0,6035.0,6035.0,6035.0,6035.0,6035.0,6035.0,6041.0
libquantum_1735B,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
